lat,lon,height,boxName,boxId,exposure,unit,value,createdAt,sensorId,sensorType
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,28.8,2022-08-10T13:54:44.156Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,29.2,2022-08-10T13:48:57.801Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,29,2022-08-10T13:43:07.567Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,29.1,2022-08-10T13:37:40.132Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,28.9,2022-08-10T13:32:03.280Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,29.5,2022-08-10T13:26:16.207Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,29.2,2022-08-10T13:20:23.630Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,29,2022-08-10T13:14:41.436Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,28.7,2022-08-10T13:09:02.779Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,28.2,2022-08-10T13:04:19.869Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,28.4,2022-08-10T12:57:44.774Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,28.3,2022-08-10T12:52:02.700Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,28.6,2022-08-10T12:46:49.856Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27.6,2022-08-10T12:40:53.650Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27.9,2022-08-10T12:35:17.313Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,28,2022-08-10T12:29:41.101Z,5c9e06c1cbf9ae001a48c976,SI
